run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path,min_skew,min_power,min_wl,gap_skew,gap_power,gap_wl
1919,aes_run_20260124_211450,aes,1.0,57,0.73,DELAY 0,0,1,1,188,129,23,35,0.745324,-0.739953,-0.406974,-0.147292,-62.167,-2.76994,482,238,0.0777651,1338990,0.62428,528,310,645,dataset_root/graphs/raw_graphs/aes_run_20260124_211450_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_211450_clustered.pt,0.526491,0.032315,570649,1.4156443320018763,2.4064706792511217,2.3464336220689077
1920,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,234,77,19,47,0.739697,-0.742314,-0.868504,-0.122118,-227.136,-21.4211,875,1988,0.0435724,726243,0.429215,518,227,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.4049565899512053,1.3483645365929133,1.2726614784219372
1921,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,251,78,12,64,0.722247,-0.684199,-0.859547,-0.120985,-220.397,-22.1428,872,1994,0.0401841,725181,0.423133,441,73,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.371812623577611,1.2435123007891071,1.2708004394995873
1922,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,245,146,17,45,0.734618,-0.710613,-0.837854,-0.122742,-222.481,-22.1489,876,1992,0.0443685,726372,0.430296,503,265,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.3953097014004037,1.3730001547269068,1.2728875368221095
1923,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,130,95,21,57,1.27499,-1.27503,-0.844596,-0.653677,-226.151,-27.0323,870,1962,0.042949,726914,0.427749,440,227,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,2.4216748244509403,1.3290731858270153,1.2738373325809735
1924,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,134,88,13,44,0.964584,-0.951232,-0.85656,-0.223716,-169.589,-25.6049,743,2012,0.0451312,728436,0.431542,555,260,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.8320996940118632,1.3966021971220794,1.2765044712248685
1925,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,178,126,30,45,0.850721,-0.822693,-0.862666,-0.123002,-216.372,-22.3747,869,1991,0.0449932,727338,0.431217,522,257,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.615831989530685,1.3923317344886272,1.2745803462373544
1926,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,221,92,28,51,0.705325,-0.685003,-0.848525,-0.122285,-220.178,-19.0839,874,1937,0.044052,727964,0.429455,475,233,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.3396715233498766,1.363205941513229,1.2756773428149353
1927,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,167,85,21,59,0.87742,-0.73093,-0.838996,-0.120916,-227.341,-15.1379,894,1876,0.0427279,727209,0.427226,393,229,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.6665432077661344,1.3222311619990714,1.2743542878371819
1928,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,226,109,23,35,0.688741,-0.70255,-0.865571,-0.123699,-233.813,-28.3043,911,2034,0.0498976,734062,0.440058,831,275,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.3081724094049092,1.5441002630357417,1.286363421297505
1929,aes_run_20260124_212112,aes,1.0,41,0.5,AREA 2,0,0,1,245,106,17,51,0.706408,-0.688294,-0.854341,-0.122285,-225.08,-19.5077,878,1954,0.0440041,726789,0.429433,475,231,346,dataset_root/graphs/raw_graphs/aes_run_20260124_212112_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_212112_clustered.pt,0.526491,0.032315,570649,1.3417285385695101,1.3617236577440814,1.2736182837435972
1930,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,256,126,20,39,0.731425,-0.726344,-0.679872,-0.118315,-195.222,-16.8356,855,1795,0.0579892,685524,0.543244,410,236,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.3892450203327311,1.7944979111867552,1.201305881548903
1931,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,170,75,22,60,0.973742,-0.973742,-0.726497,-0.257724,-238.673,-8.48569,898,1322,0.053302,677186,0.53243,244,54,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.8494941034129737,1.6494507194801176,1.1866944479005483
1932,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,155,85,19,64,0.740685,-0.739318,-0.62373,-0.112333,-168.747,-10.5252,748,1612,0.0533827,677904,0.532605,258,44,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.4068331652392918,1.6519480117592447,1.1879526644224383
1933,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,182,116,23,64,0.564507,-0.692643,-0.665293,-0.106354,-192.612,-5.54041,832,1131,0.0531194,676717,0.531909,220,49,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.072206362501923,1.643800092836144,1.185872576662712
1934,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,275,133,13,47,0.699249,-0.671604,-0.652502,-0.112904,-196.976,-20.2277,864,1863,0.0565213,685077,0.539616,413,85,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.3281309652016842,1.749073185827015,1.200522562906445
1935,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,199,76,19,70,0.771063,-0.771064,-0.702043,-0.108324,-229.93,-10.5409,897,1617,0.0531459,677000,0.532163,258,36,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.464532157244853,1.6446201454432925,1.1863685032305322
1936,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,200,91,12,47,0.714862,-0.706036,-0.662086,-0.114585,-188.272,-21.6254,832,1880,0.056394,685628,0.539431,443,69,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.3577857931094737,1.7451338387745627,1.2014881301816003
1937,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,252,136,19,52,0.703951,-0.590506,-0.655652,-0.112368,-182.416,-11.0655,819,1638,0.0549701,679174,0.536148,271,124,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.3370617921294,1.701070710196503,1.1901782006101824
1938,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,234,149,22,65,0.579079,-0.704939,-0.660937,-0.10512,-181.774,-6.541,789,1278,0.0527878,676037,0.531282,219,47,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.0998839486335,1.6335386043632987,1.1846809509873846
1939,aes_run_20260124_215709,aes,0.7,53,0.65,AREA 1,0,1,1,240,93,14,58,0.547175,-0.662906,-0.679223,-0.116431,-210.079,-18.2844,862,1844,0.0551515,683731,0.536456,358,39,320,dataset_root/graphs/raw_graphs/aes_run_20260124_215709_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_215709_clustered.pt,0.526491,0.032315,570649,1.0392865215169869,1.7066842023827942,1.198163845025576
1940,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,237,104,16,41,0.586751,-0.593276,-0.747559,-0.126402,-108.219,-2.56857,761,339,0.0680537,1154850,0.657314,326,72,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,1.1144558976316783,2.1059477023054307,2.023748398752999
1941,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,165,135,18,43,0.912147,-0.918264,-0.742681,-0.146036,-96.1296,-1.99386,640,288,0.0677313,1152970,0.656564,301,65,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,1.732502549901138,2.0959709113414817,2.020453904238858
1942,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,133,81,28,40,0.96615,-0.996764,-0.681736,-0.27696,-84.6677,-5.12927,564,203,0.068693,1155810,0.658632,283,165,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,1.8350741038308345,2.125731084635618,2.0254306938240494
1943,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,157,121,19,67,1.12607,-0.966253,-0.870192,-0.18185,-205.278,-4.47104,977,297,0.0663648,1150140,0.653991,302,20,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,2.138820986493596,2.0536840476558873,2.0154946385606562
1944,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,161,128,27,68,0.884046,-0.888432,-0.761186,-0.137736,-120.267,-0.911866,807,78,0.065803,1146740,0.652758,214,22,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,1.6791284181495978,2.0362989323843412,2.0095365101840184
1945,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,205,76,17,39,0.744839,-0.710856,-0.74448,-0.123286,-124.195,-2.37665,796,316,0.0687635,1159610,0.658704,343,108,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,1.4147231386671377,2.127912734024447,2.032089778480292
1946,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,237,72,19,41,0.617665,-0.623604,-0.754179,-0.120995,-95.2115,-1.77416,659,278,0.0678655,1153080,0.656983,283,111,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,1.1731729507247037,2.100123781525607,2.020646667215749
1947,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,244,116,19,64,0.589806,-0.597287,-0.750558,-0.122026,-118.231,-1.59344,796,270,0.0662717,1149440,0.653742,270,21,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,1.120258465956683,2.0508030326473774,2.0142679650713484
1948,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,130,91,27,42,1.06835,-1.0649,-0.839614,-0.251693,-146.694,-3.95413,767,161,0.068502,1156310,0.658147,273,145,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,2.0291894828211685,2.119820516787869,2.026306889173555
1949,aes_run_20260124_224428,aes,2.0,62,0.85,DELAY 0,0,1,1,246,83,18,42,0.613464,-0.618037,-0.744457,-0.143951,-97.8549,-1.96356,690,292,0.0678398,1153500,0.656746,295,80,626,dataset_root/graphs/raw_graphs/aes_run_20260124_224428_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_224428_clustered.pt,0.526491,0.032315,570649,1.1651937070149347,2.0993284852235803,2.021382671309334
1950,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,189,85,14,70,0.877749,-0.881521,-0.70472,-0.153092,-121.484,-2.12091,621,29,0.033791,908740,0.646275,340,19,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.6671680997395966,1.0456753829490948,1.5924675238193706
1951,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,243,76,12,55,0.593549,-0.592075,-0.711321,-0.125134,-124.974,-0.308136,652,10,0.0350638,913693,0.649411,426,19,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.1273677992596263,1.0850626643973384,1.6011471149515726
1952,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,266,90,14,50,0.556546,-0.548483,-0.746878,-0.12069,-153.463,-0.295732,769,8,0.0351223,913174,0.649177,371,33,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.057085496238302,1.0868729692093455,1.600237624178786
1953,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,190,123,17,62,0.745026,-0.745005,-0.677588,-0.117305,-98.2819,-0.227649,529,8,0.0333002,907176,0.645008,282,30,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.4150783204271296,1.0304873897570788,1.5897267847661172
1954,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,146,134,20,54,0.931945,-0.931848,-0.818527,-0.127274,-174.197,-0.478533,778,12,0.0332078,906017,0.644754,251,54,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.7701062316354885,1.0276280365155501,1.5876957639459632
1955,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,183,75,29,56,0.628027,-0.628129,-0.654573,-0.11831,-84.5739,-0.166127,483,6,0.0334525,905029,0.645205,200,91,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.192854198837207,1.0352003713445768,1.5859644019353403
1956,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,241,116,26,38,0.746169,-0.7374,-0.711004,-0.122183,-119.497,-0.254798,637,7,0.0386648,918962,0.657993,430,221,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.4172492977087925,1.1964969828253131,1.6103804615446624
1957,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,259,143,23,41,0.674275,-0.58887,-0.742647,-0.116777,-129.205,-0.275669,680,5,0.0372999,915825,0.654412,327,197,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.2806961562495844,1.1542596317499612,1.6048832119218643
1958,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,221,103,30,68,0.59004,-0.590699,-0.686144,-0.107897,-111.524,-0.17712,588,5,0.032315,903026,0.642484,174,45,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.1207029179985981,1.0,1.582454363365221
1959,aes_run_20260124_225317,aes,0.7,64,0.83,DELAY 4,1,0,1,268,83,27,69,0.553504,-0.544167,-0.736986,-0.109663,-146.882,-0.235746,733,5,0.0326039,903582,0.643035,188,43,129,dataset_root/graphs/raw_graphs/aes_run_20260124_225317_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225317_clustered.pt,0.526491,0.032315,570649,1.051307619693404,1.0089401206869872,1.5834286925938712
1960,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,170,113,13,45,0.699009,-0.698482,-0.80503,-0.118948,-332.516,-20.878,1282,1907,0.0575827,656718,0.47963,433,115,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.327675116953566,1.781918613646913,1.1508265150731887
1961,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,264,98,14,46,0.722802,-0.71728,-0.814432,-0.120477,-319.634,-19.2681,1222,1887,0.0571678,655439,0.478817,388,139,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.3728667726513841,1.7690793749032954,1.1485852073691534
1962,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,141,131,29,39,1.24859,-1.24426,-1.20679,-0.46623,-726.59,-25.5868,1745,1897,0.0589975,657072,0.482719,423,267,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,2.3715315171579383,1.8257001392542163,1.1514468613806386
1963,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,240,70,30,50,0.806266,-0.763782,-0.835749,-0.110881,-315.424,-5.04777,1231,1079,0.0558365,650778,0.476294,245,176,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.531395598405291,1.7278817886430446,1.1404173143210625
1964,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,262,119,25,51,0.792782,-0.765968,-0.805859,-0.113383,-321.731,-5.2532,1204,1135,0.0557444,650957,0.475925,242,160,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.5057845243318497,1.7250317190159368,1.1407309922561855
1965,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,254,121,17,44,0.712702,-0.703333,-0.814228,-0.118762,-328.027,-15.7407,1272,1831,0.0585703,656674,0.481583,384,215,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.3536831588764098,1.812480272319356,1.150749409882432
1966,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,236,105,29,49,0.745578,-0.728484,-0.825526,-0.112312,-333.183,-5.91057,1274,1181,0.0565375,651501,0.477507,257,183,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.4161267713978014,1.7495745010057246,1.1416842927964475
1967,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,169,76,14,67,0.754662,-0.754693,-0.821618,-0.120483,-315.098,-19.3113,1248,1905,0.0549933,654275,0.474609,369,31,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.4333806275890757,1.7017886430450253,1.1465454245955045
1968,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,265,86,20,52,0.775817,-0.771521,-0.812863,-0.116259,-305.764,-9.43472,1205,1569,0.0549584,650901,0.47434,256,106,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.4735617512929944,1.7007086492341015,1.1406328583770409
1969,aes_run_20260124_225947,aes,1.4,47,0.65,AREA 1,0,1,0,256,125,27,39,0.595215,-0.595835,-0.809065,-0.122455,-308.506,-17.0526,1183,1854,0.0589016,656557,0.482497,403,267,331,dataset_root/graphs/raw_graphs/aes_run_20260124_225947_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_225947_clustered.pt,0.526491,0.032315,570649,1.130532145848647,1.8227324771777809,1.1505443801706479
1970,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,189,88,17,62,0.818861,-0.816577,-0.656387,-0.115587,-20.7185,-3.14441,83,455,0.0663623,1106540,0.655799,331,63,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt,0.526491,0.032315,570649,1.5553181345929938,2.0536066842023826,1.9390904040837713
1971,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,243,86,30,56,0.759118,-0.750359,-0.663643,-0.109734,-23.7047,-1.93763,90,309,0.0682586,1112070,0.659485,295,169,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt,0.526491,0.032315,570649,1.44184421006247,2.112288410954665,1.9487811246493028
1972,aes_run_20260124_230657,aes,1.0,64,0.86,DELAY 2,1,0,0,240,85,24,45,0.696898,-0.694626,-0.600656,-0.0992431,-19.1821,-4.31307,79,475,0.0714895,1122030,0.665803,452,248,622,dataset_root/graphs/raw_graphs/aes_run_20260124_230657_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260124_230657_clustered.pt,0.526491,0.032315,570649,1.3236655517378264,2.2122698437258235,1.9662349360114537
